Id,Probability
190,0.02548150159418583
191,0.020059464499354362
192,0.020069584250450134
193,0.020057523623108864
194,0.020027970895171165
195,0.021067079156637192
196,0.02010108157992363
197,0.019997330382466316
198,0.020094409584999084
199,0.02008061483502388
200,0.02000640518963337
201,0.020077629014849663
202,0.020006727427244186
203,0.21971973776817322
204,0.02002209983766079
205,0.040665943175554276
206,0.020009152591228485
207,0.03004455752670765
208,0.020009949803352356
209,0.026780948042869568
210,0.019960101693868637
211,0.028140297159552574
212,0.021835660561919212
213,0.02007053606212139
214,0.02002514898777008
215,0.025188187137246132
216,0.024072494357824326
217,0.020073791965842247
218,0.07330906391143799
219,0.020082566887140274
220,0.01998121105134487
221,0.03215884789824486
222,0.020100446417927742
223,0.02005534991621971
224,0.0200611874461174
225,0.020104916766285896
226,0.0295792855322361
227,0.020753446966409683
228,0.020042898133397102
229,0.020097630098462105
230,0.36307212710380554
231,0.17849202454090118
232,0.02007463574409485
233,0.020059984177350998
234,0.020049938932061195
235,0.019981691613793373
236,0.2912118434906006
237,0.01998263970017433
238,0.019963910803198814
239,0.02564159221947193
240,0.020069018006324768
241,0.020049413666129112
242,0.020046990364789963
243,0.020025625824928284
244,0.02006741799414158
245,0.025368835777044296
246,0.020060306414961815
247,0.0391022227704525
248,0.02000928483903408
249,0.02499004267156124
250,0.18900182843208313
251,0.020012468099594116
252,0.15846769511699677
253,0.02005077339708805
254,0.033371906727552414
255,0.01992793008685112
256,0.020075161010026932
257,0.020062515512108803
258,0.07180381566286087
259,0.08037949353456497
260,0.03509486839175224
261,0.027264945209026337
262,0.020084388554096222
263,0.019991036504507065
264,0.028257856145501137
265,0.020081521943211555
266,0.022217921912670135
267,0.06785690039396286
268,0.027077892795205116
269,0.1635209619998932
270,0.02003496326506138
271,0.020029790699481964
272,0.05173671618103981
273,0.02001926861703396
274,0.020220881327986717
275,0.020022792741656303
276,0.02076653204858303
277,0.019988028332591057
278,0.020031774416565895
279,0.021702880039811134
280,0.023813020437955856
281,0.5350821018218994
282,0.05931656062602997
283,0.02009669877588749
284,0.020005984231829643
285,0.02004983462393284
286,0.024162206798791885
287,0.027038615196943283
288,0.08235062658786774
289,0.020044654607772827
290,0.020068755373358727
291,0.32415804266929626
292,0.019957667216658592
293,0.025980737060308456
294,0.02008148469030857
295,0.019962219521403313
296,0.024868356063961983
297,0.020055564120411873
298,0.020084304735064507
299,0.01999661512672901
300,0.020002590492367744
301,0.07626170665025711
302,0.020060524344444275
303,0.02002273127436638
304,0.02006515860557556
305,0.2615220248699188
306,0.05248895287513733
307,0.01991366408765316
308,0.1081940308213234
309,0.16017460823059082
310,0.024644427001476288
311,0.4421165883541107
312,0.04036048799753189
313,0.1914898157119751
314,0.020098470151424408
315,0.027064895257353783
316,0.02244935929775238
317,0.3861541152000427
318,0.020027946680784225
319,0.028729362413287163
320,0.020094910636544228
321,0.028597194701433182
322,0.02009582705795765
323,0.020052768290042877
324,0.020060546696186066
325,0.029717711731791496
326,0.020033732056617737
327,0.020075324922800064
328,0.02001655101776123
329,0.030848940834403038
330,0.020012086257338524
331,0.027588820084929466
332,0.022165048867464066
333,0.020146438851952553
334,0.02005111053586006
335,0.044282201677560806
336,0.02008812502026558
337,0.024095065891742706
338,0.12772797048091888
339,0.05951574444770813
340,0.024110941216349602
341,0.02001313678920269
342,0.020045872777700424
343,0.020082203671336174
344,0.020066024735569954
345,0.019990302622318268
346,0.02052411250770092
347,0.3722037672996521
348,0.1408381164073944
349,0.02437078021466732
350,0.020785560831427574
351,0.08022148907184601
352,0.054022155702114105
353,0.01999766193330288
354,0.024484533816576004
355,0.020066237077116966
356,0.02001931518316269
357,0.4938296973705292
358,0.019986318424344063
359,0.02000459097325802
360,0.07383375614881516
361,0.026029078289866447
362,0.02009676955640316
363,0.02004345692694187
364,0.02386143058538437
365,0.10458250343799591
366,0.0928480252623558
367,0.030504561960697174
368,0.02008451148867607
369,0.019996488466858864
370,0.18558689951896667
371,0.020064465701580048
372,0.09209810942411423
373,0.020046237856149673
374,0.02004803717136383
375,0.020051101222634315
376,0.019944259896874428
377,0.025106659159064293
378,0.02003290317952633
379,0.020056528970599174
380,0.020691554993391037
381,0.020084582269191742
382,0.020079921931028366
383,0.020025644451379776
384,0.2190897911787033
385,0.020008612424135208
386,0.020011721178889275
387,0.02001676708459854
388,0.020079175010323524
389,0.02009304240345955
390,0.020053096115589142
391,0.019990961998701096
392,0.02006347104907036
393,0.020012931898236275
394,0.02886241115629673
395,0.019934549927711487
396,0.019989056512713432
397,0.02002096362411976
398,0.024169977754354477
399,0.019999220967292786
400,0.020094817504286766
401,0.020030910149216652
402,0.020011665299534798
403,0.03435984253883362
404,0.019991900771856308
405,0.3867157995700836
406,0.4606821835041046
407,0.030283140018582344
408,0.13232867419719696
409,0.027932865545153618
410,0.020081855356693268
411,0.02281450666487217
412,0.02006477490067482
413,0.022192245349287987
414,0.026383234187960625
415,0.02006361074745655
416,0.3174326717853546
417,0.021409591659903526
418,0.024001529440283775
419,0.02002505026757717
420,0.028241412714123726
421,0.02001277357339859
422,0.02002706378698349
423,0.027205098420381546
424,0.019968442618846893
425,0.020020663738250732
426,0.019981220364570618
427,0.02703891694545746
428,0.02009352669119835
429,0.022363029420375824
430,0.02004946954548359
431,0.16543063521385193
432,0.020032787695527077
433,0.020961696282029152
434,0.02038188837468624
435,0.020068135112524033
436,0.02654075250029564
437,0.02744412235915661
438,0.031020130962133408
439,0.020082399249076843
440,0.029644794762134552
441,0.02480066753923893
442,0.020603079348802567
443,0.028428971767425537
444,0.01997504010796547
445,0.04911314696073532
446,0.17310743033885956
447,0.020015643909573555
448,0.03420032188296318
449,0.027469901368021965
450,0.020031755790114403
451,0.02006268873810768
452,0.020027698948979378
453,0.03155503422021866
454,0.029317781329154968
455,0.021927284076809883
456,0.030335260555148125
457,0.020057668909430504
458,0.020275646820664406
459,0.020078087225556374
460,0.02007496915757656
461,0.020101375877857208
462,0.024642901495099068
463,0.020067282021045685
464,0.02254548668861389
465,0.02996598556637764
466,0.020016930997371674
467,0.020095784217119217
468,0.026964452117681503
469,0.019992662593722343
470,0.15426692366600037
471,0.01995816081762314
472,0.020093264058232307
473,0.19434338808059692
474,0.020051296800374985
475,0.02591780759394169
476,0.02000010572373867
477,0.020021429285407066
478,0.0200555007904768
479,0.03230917453765869
480,0.019988354295492172
481,0.02477537840604782
482,0.019911199808120728
483,0.020021066069602966
484,0.024170884862542152
485,0.02000161074101925
486,0.12332671135663986
487,0.019958309829235077
488,0.020269131287932396
489,0.15613658726215363
490,0.019938644021749496
491,0.02008569799363613
492,0.029358679428696632
493,0.32864871621131897
494,0.02767975814640522
495,0.2988435626029968
496,0.020041268318891525
497,0.020084355026483536
498,0.021781401708722115
499,0.07897184789180756
500,0.020051129162311554
501,0.022171776741743088
502,0.020080268383026123
503,0.02269948087632656
504,0.035544298589229584
505,0.020043129101395607
506,0.10592789202928543
507,0.038059718906879425
508,0.020012857392430305
509,0.02002152055501938
510,0.0200545284897089
511,0.024465449154376984
512,0.1795390546321869
513,0.0200822576880455
514,0.020046893507242203
515,0.02008248306810856
516,0.22905145585536957
517,0.0200573168694973
518,0.020069822669029236
519,0.020020663738250732
520,0.02052793651819229
521,0.020029880106449127
522,0.02004605531692505
523,0.021523501724004745
524,0.06865380704402924
525,0.020108329132199287
526,0.3429226875305176
527,0.027439313009381294
528,0.02001911960542202
529,0.08705422282218933
530,0.022936182096600533
531,0.02003411576151848
532,0.019936827942728996
533,0.020086105912923813
534,0.01992357335984707
535,0.020300885662436485
536,0.0200364887714386
537,0.020108789205551147
538,0.028923949226737022
539,0.020094437524676323
540,0.020022008568048477
541,0.02005557343363762
542,0.020231708884239197
543,0.03305239602923393
544,0.029677635058760643
545,0.035537850111722946
546,0.020045267418026924
547,0.029621463268995285
548,0.019993269816040993
549,0.019959229975938797
550,0.0413036122918129
551,0.09224845468997955
552,0.1488427072763443
553,0.020064054057002068
554,0.020079903304576874
555,0.14057429134845734
556,0.02521299198269844
557,0.027577346190810204
558,0.023867294192314148
559,0.02277015708386898
560,0.04659203439950943
561,0.02000727877020836
562,0.020069027319550514
563,0.07421554625034332
564,0.020031368359923363
565,0.025844641029834747
566,0.02176678366959095
567,0.020011479035019875
568,0.023058978840708733
569,0.41512036323547363
570,0.020062871277332306
571,0.14843183755874634
572,0.022072818130254745
573,0.020068950951099396
574,0.07191666960716248
575,0.025130795314908028
576,0.0200347937643528
577,0.020014937967061996
578,0.020074496045708656
579,0.09729604423046112
580,0.020045235753059387
581,0.020634712651371956
582,0.03513588011264801
583,0.020035678520798683
584,0.02300271764397621
585,0.02598905935883522
586,0.020035501569509506
587,0.02485242299735546
588,0.020084485411643982
589,0.02169145829975605
590,0.022083550691604614
591,0.020957473665475845
592,0.024890895932912827
593,0.020079219713807106
594,0.020019778981804848
595,0.07966754585504532
596,0.019974760711193085
597,0.02225286327302456
598,0.02256036177277565
599,0.026483558118343353
600,0.020079489797353745
601,0.020036404952406883
602,0.0589204877614975
603,0.02009468525648117
604,0.020083313807845116
605,0.023447606712579727
606,0.020082522183656693
607,0.11312875896692276
608,0.020013002678751945
609,0.3263309895992279
610,0.03363577276468277
611,0.022440128028392792
612,0.020013703033328056
613,0.02004932053387165
614,0.02008371613919735
615,0.02005843259394169
616,0.019993459805846214
617,0.11515726894140244
618,0.02007213979959488
619,0.02006310038268566
620,0.02285534329712391
621,0.020031386986374855
622,0.029970038682222366
623,0.020053789019584656
624,0.01999787613749504
625,0.020074255764484406
626,0.37714850902557373
627,0.03160949796438217
628,0.021650070324540138
629,0.020039767026901245
630,0.03867121785879135
631,0.02000959776341915
632,0.02860088273882866
633,0.019972413778305054
634,0.021362822502851486
635,0.09586004912853241
636,0.01992988772690296
637,0.02004564180970192
638,0.02004595659673214
639,0.09931735694408417
640,0.02003711648285389
641,0.020041169598698616
642,0.29477864503860474
643,0.13782760500907898
644,0.3904738128185272
645,0.025905771180987358
646,0.15195421874523163
647,0.020102767273783684
648,0.020082516595721245
649,0.020008906722068787
650,0.020007241517305374
651,0.19624698162078857
652,0.020081494003534317
653,0.025627950206398964
654,0.2932407557964325
655,0.021619588136672974
656,0.020030325278639793
657,0.02004477195441723
658,0.020032305270433426
659,0.028745725750923157
660,0.037369318306446075
661,0.024626290425658226
662,0.1918824017047882
663,0.04109853878617287
664,0.12332715094089508
665,0.4527697265148163
666,0.020003249868750572
667,0.025149967521429062
668,0.022798679769039154
669,0.3489258289337158
670,0.020024612545967102
671,0.020037613809108734
672,0.020074574276804924
673,0.020039068534970284
674,0.020013755187392235
675,0.15813089907169342
676,0.07353111356496811
677,0.020045597106218338
678,0.020033735781908035
679,0.02103220298886299
680,0.22280177474021912
681,0.034354131668806076
682,0.020083919167518616
683,0.020048152655363083
684,0.020053422078490257
685,0.14653074741363525
686,0.019986264407634735
687,0.0200414527207613
688,0.019943328574299812
689,0.02850424498319626
690,0.020037224516272545
691,0.04351555556058884
692,0.38051629066467285
693,0.020077984780073166
694,0.0544252023100853
695,0.02000960148870945
696,0.020532328635454178
697,0.019917229190468788
698,0.020042534917593002
699,0.1681569367647171
700,0.020026342943310738
701,0.020027993246912956
702,0.18017980456352234
703,0.047484178096055984
704,0.10791943967342377
705,0.020092565566301346
706,0.020014705136418343
707,0.023511413484811783
708,0.02002708986401558
709,0.026297099888324738
710,0.020042715594172478
711,0.04023737460374832
712,0.02979419007897377
713,0.02047828584909439
714,0.020041096955537796
715,0.020047305151820183
716,0.3485700488090515
717,0.020035384222865105
718,0.030176328495144844
719,0.020038675516843796
720,0.01996644213795662
721,0.020024606958031654
722,0.026776734739542007
723,0.020056800916790962
724,0.028139851987361908
725,0.18345125019550323
726,0.02000865340232849
727,0.028320660814642906
728,0.028728626668453217
729,0.020049983635544777
730,0.2641555964946747
731,0.022110793739557266
732,0.020051568746566772
733,0.019958510994911194
734,0.020085621625185013
735,0.13996107876300812
736,0.020022515207529068
737,0.07512304186820984
738,0.17776936292648315
739,0.02008218690752983
740,0.020039677619934082
741,0.024272844195365906
742,0.023198416456580162
743,0.020076042041182518
744,0.020043956115841866
745,0.020041685551404953
746,0.027063239365816116
747,0.020035888999700546
748,0.020636677742004395
749,0.02009641006588936
750,0.022810058668255806
751,0.06233483925461769
752,0.020019376650452614
753,0.020036565139889717
754,0.019987553358078003
755,0.03226112201809883
756,0.020060012117028236
757,0.02005426585674286
758,0.02002745121717453
759,0.02007570117712021
760,0.020100414752960205
761,0.02003442496061325
762,0.020049361512064934
763,0.026140308007597923
764,0.020052796229720116
765,0.03085479512810707
766,0.025499101728200912
767,0.020044757053256035
768,0.020040592178702354
769,0.01999668963253498
770,0.020061736926436424
771,0.020072173327207565
772,0.08422505855560303
773,0.09847629070281982
774,0.020776212215423584
775,0.06508437544107437
776,0.022132404148578644
777,0.08435619622468948
778,0.020076001062989235
779,0.02007553167641163
780,0.2036205679178238
781,0.11382052302360535
782,0.024360187351703644
783,0.022708242759108543
784,0.05154841020703316
785,0.02008604072034359
786,0.024617427960038185
787,0.06824471056461334
788,0.026595450937747955
789,0.102406807243824
790,0.16541247069835663
791,0.027746859937906265
792,0.3583214581012726
793,0.3405759930610657
794,0.022501317784190178
795,0.24130307137966156
796,0.019994091242551804
797,0.02665756084024906
798,0.02006564661860466
799,0.43394404649734497
800,0.02908768691122532
801,0.02001607045531273
802,0.020074406638741493
803,0.02586822398006916
804,0.020092906430363655
805,0.349647581577301
806,0.020074592903256416
807,0.02001972682774067
808,0.03217465057969093
809,0.030144810676574707
810,0.0659988671541214
811,0.07390901446342468
812,0.03402654454112053
813,0.03497917950153351
814,0.024114426225423813
815,0.06704062968492508
816,0.03309495002031326
817,0.019985120743513107
818,0.02009415067732334
819,0.020028045400977135
820,0.020089173689484596
821,0.024385642260313034
822,0.182464137673378
823,0.02000838704407215
824,0.02590559422969818
825,0.02009611763060093
826,0.02004873938858509
827,0.020005686208605766
828,0.020070409402251244
829,0.023199494928121567
830,0.03182944655418396
831,0.13034363090991974
832,0.026859888806939125
833,0.10365021228790283
834,0.020052215084433556
835,0.026585949584841728
836,0.02696635201573372
837,0.08738652616739273
838,0.025204673409461975
839,0.03133344650268555
840,0.366338312625885
841,0.027310756966471672
842,0.05247222259640694
843,0.029270004481077194
844,0.0281986091285944
845,0.4928901493549347
846,0.3998592793941498
847,0.020056163892149925
848,0.019974540919065475
849,0.032861754298210144
850,0.023922905325889587
851,0.019979069009423256
852,0.01998581551015377
853,0.0224420465528965
854,0.028069857507944107
855,0.01995496265590191
856,0.021825892850756645
857,0.03423634544014931
858,0.026270603761076927
859,0.020001301541924477
860,0.06340762227773666
861,0.21413341164588928
862,0.020006414502859116
863,0.020068243145942688
864,0.020059647038578987
865,0.020047703757882118
866,0.020046673715114594
867,0.02002814970910549
868,0.020765742287039757
869,0.06413334608078003
870,0.019984448328614235
871,0.020033830776810646
872,0.06718286871910095
873,0.020056787878274918
874,0.019954225048422813
875,0.019968116655945778
876,0.038712676614522934
877,0.020061703398823738
878,0.020091254264116287
879,0.019986143335700035
880,0.03567124158143997
881,0.020334452390670776
882,0.02808486856520176
883,0.1589701771736145
884,0.02000276744365692
885,0.019947955384850502
886,0.032236844301223755
887,0.11683017015457153
888,0.33588576316833496
889,0.020077824592590332
890,0.02968345209956169
891,0.02007637545466423
892,0.020080653950572014
893,0.485562801361084
894,0.5003689527511597
895,0.020069187507033348
896,0.024365317076444626
897,0.020054493099451065
898,0.020008612424135208
899,0.038657404482364655
900,0.020013578236103058
901,0.027335641905665398
902,0.02169736847281456
903,0.020083706825971603
904,0.020047536119818687
905,0.020050032064318657
906,0.021323952823877335
907,0.1397830992937088
908,0.10487966984510422
909,0.052126385271549225
910,0.020054539665579796
911,0.02005796507000923
912,0.035728104412555695
913,0.019988780841231346
914,0.020084744319319725
915,0.020072661340236664
916,0.029201878234744072
917,0.028497010469436646
918,0.02002784051001072
919,0.020050683990120888
920,0.01997503638267517
921,0.024129899218678474
922,0.02533184178173542
923,0.1216069906949997
924,0.025066446512937546
925,0.020061708986759186
926,0.10156235843896866
927,0.025646787136793137
928,0.020084209740161896
929,0.020096568390727043
930,0.16103941202163696
931,0.3531005084514618
932,0.023057030513882637
933,0.0280953086912632
934,0.047256797552108765
935,0.019964084029197693
936,0.019954001531004906
937,0.020022079348564148
938,0.020130857825279236
939,0.023539656773209572
940,0.01992117613554001
941,0.02346067503094673
942,0.01997169852256775
943,0.07106857001781464
944,0.07597162574529648
945,0.02486722730100155
946,0.023147400468587875
947,0.02081204019486904
948,0.020077701658010483
949,0.024415547028183937
950,0.020067311823368073
951,0.01997821405529976
952,0.09864489734172821
953,0.02004268392920494
954,0.020003927871584892
955,0.06489159166812897
956,0.07018665969371796
957,0.02232130616903305
958,0.020046593621373177
959,0.020069917663931847
960,0.020010439679026604
961,0.020049896091222763
962,0.02002333290874958
963,0.020026173442602158
964,0.021266985684633255
965,0.02183556742966175
966,0.03466256335377693
967,0.06727296859025955
968,0.020034369081258774
969,0.1027006134390831
970,0.1484447866678238
971,0.02001713588833809
972,0.2852437198162079
973,0.027470333501696587
974,0.03154396638274193
975,0.0200602188706398
976,0.020072229206562042
977,0.024639597162604332
978,0.0200426634401083
979,0.037957049906253815
980,0.44151172041893005
981,0.01997275836765766
982,0.02004663646221161
983,0.020085351541638374
984,0.019987476989626884
985,0.02851460874080658
986,0.19179120659828186
987,0.020044008269906044
988,0.020062286406755447
989,0.022104892879724503
990,0.024937784299254417
991,0.020071690902113914
992,0.02001154236495495
993,0.02007361687719822
994,0.020092424005270004
995,0.019975844770669937
996,0.354835569858551
997,0.0200248621404171
998,0.03104408271610737
999,0.020063325762748718
1000,0.02005835250020027
1001,0.019957812502980232
1002,0.024392766878008842
1003,0.025505822151899338
1004,0.020037416368722916
1005,0.020067282021045685
1006,0.020047301426529884
1007,0.06578627228736877
1008,0.020037883892655373
1009,0.029135923832654953
1010,0.021440597251057625
1011,0.020604560151696205
1012,0.020069429650902748
1013,0.020089082419872284
1014,0.024810167029500008
1015,0.02003735676407814
1016,0.08285598456859589
1017,0.0199282206594944
1018,0.2635676860809326
1019,0.020077697932720184
1020,0.019963515922427177
1021,0.020867297425866127
1022,0.049712885171175
1023,0.0288186464458704
1024,0.11832457035779953
1025,0.037346966564655304
1026,0.020037632435560226
1027,0.026487695053219795
1028,0.02466631680727005
1029,0.019975146278738976
1030,0.020047493278980255
1031,0.020060278475284576
1032,0.05574871972203255
1033,0.020089460536837578
1034,0.0200071781873703
1035,0.020018748939037323
1036,0.030454490333795547
1037,0.020058779045939445
1038,0.02003709226846695
1039,0.02004094608128071
1040,0.020010145381093025
1041,0.04896087571978569
1042,0.09716520458459854
1043,0.024692371487617493
1044,0.02759416028857231
1045,0.02939169853925705
1046,0.02014773339033127
1047,0.02206902578473091
1048,0.020042983815073967
1049,0.03294804319739342
1050,0.020068369805812836
1051,0.02005838230252266
1052,0.025562286376953125
1053,0.08990257978439331
1054,0.020028013736009598
1055,0.030028413981199265
1056,0.019984586164355278
1057,0.020020268857479095
1058,0.029049990698695183
1059,0.024825366213917732
1060,0.031003080308437347
1061,0.08505676686763763
1062,0.020039858296513557
1063,0.020062237977981567
1064,0.02009197138249874
1065,0.02763960510492325
1066,0.020021354779601097
1067,0.020052023231983185
1068,0.02001102827489376
1069,0.020093634724617004
1070,0.020085884258151054
1071,0.023691389709711075
1072,0.02007618360221386
1073,0.38651493191719055
1074,0.024511313065886497
1075,0.02008722350001335
1076,0.025952909141778946
1077,0.020043080672621727
1078,0.02005515620112419
1079,0.10568571835756302
1080,0.02014140784740448
1081,0.02000773698091507
1082,0.15085433423519135
1083,0.020052406936883926
1084,0.06259577721357346
1085,0.023647790774703026
1086,0.02002338506281376
1087,0.020015733316540718
1088,0.02523532696068287
1089,0.31954118609428406
1090,0.020038118585944176
1091,0.020091544836759567
1092,0.020031718537211418
1093,0.02707839570939541
1094,0.022442711517214775
1095,0.02847691997885704
1096,0.023519378155469894
1097,0.020003516227006912
1098,0.02008771523833275
1099,0.082586869597435
1100,0.020024340599775314
1101,0.02716120518743992
1102,0.020083360373973846
1103,0.03110719844698906
1104,0.020003432407975197
1105,0.032865334302186966
1106,0.020030857995152473
1107,0.027500854805111885
1108,0.02491343580186367
1109,0.04237165302038193
1110,0.02006532810628414
1111,0.020037107169628143
1112,0.020261898636817932
1113,0.027307001873850822
1114,0.020084472373127937
1115,0.020040154457092285
1116,0.028271803632378578
1117,0.06354539841413498
1118,0.14776352047920227
1119,0.028541071340441704
1120,0.026325659826397896
1121,0.025636784732341766
1122,0.020061437040567398
1123,0.028524959459900856
1124,0.08003117144107819
1125,0.020076652988791466
1126,0.02785600535571575
1127,0.020034031942486763
1128,0.14312894642353058
1129,0.02078375592827797
1130,0.020099544897675514
1131,0.020068645477294922
1132,0.10819079726934433
1133,0.01958749257028103
1134,0.025509905070066452
1135,0.12724252045154572
1136,0.020059362053871155
1137,0.020021945238113403
1138,0.020586540922522545
1139,0.020066851750016212
1140,0.020670240744948387
1141,0.02953300252556801
1142,0.02412462793290615
1143,0.0953546091914177
1144,0.21688444912433624
1145,0.025591852143406868
1146,0.041763339191675186
1147,0.04033888503909111
1148,0.020035099238157272
1149,0.03186259791254997
1150,0.020093901082873344
1151,0.020066462457180023
1152,0.030778486281633377
1153,0.019997086375951767
1154,0.020100517198443413
1155,0.033002402633428574
1156,0.02006939798593521
1157,0.4329764246940613
1158,0.46503591537475586
1159,0.0411631278693676
1160,0.02008853666484356
1161,0.16820991039276123
1162,0.03079582378268242
1163,0.038538116961717606
1164,0.020070267841219902
1165,0.12377286702394485
1166,0.026181660592556
1167,0.10737854987382889
1168,0.020069321617484093
1169,0.04634597525000572
1170,0.0265403613448143
1171,0.4497753977775574
1172,0.02329283580183983
1173,0.02009137161076069
1174,0.026712734252214432
1175,0.043671101331710815
1176,0.3414592444896698
1177,0.10868918895721436
1178,0.13534238934516907
1179,0.021158013492822647
1180,0.02398465760052204
1181,0.41983330249786377
1182,0.020062608644366264
1183,0.024185527116060257
1184,0.15722645819187164
1185,0.029465842992067337
1186,0.09115732461214066
1187,0.02673836424946785
1188,0.5308404564857483
1189,0.020816436037421227
1190,0.02003888599574566
1191,0.3490040898323059
1192,0.02002917230129242
1193,0.27159106731414795
1194,0.020014937967061996
1195,0.026304060593247414
1196,0.01999068818986416
1197,0.020024461671710014
1198,0.02005155012011528
1199,0.02814442291855812
1200,0.020015710964798927
1201,0.020006023347377777
1202,0.020031390711665154
1203,0.020012201741337776
1204,0.020007476210594177
1205,0.023236919194459915
1206,0.020020518451929092
1207,0.433012992143631
1208,0.06942791491746902
1209,0.020092155784368515
1210,0.022544890642166138
1211,0.020066697150468826
1212,0.02785264514386654
1213,0.019999301061034203
1214,0.019963212311267853
1215,0.5885440707206726
1216,0.024421827867627144
1217,0.10055063664913177
1218,0.019996395334601402
1219,0.1222442239522934
1220,0.020041227340698242
1221,0.022159690037369728
1222,0.04231657087802887
1223,0.1694805771112442
1224,0.019985288381576538
1225,0.025513194501399994
1226,0.0306082833558321
1227,0.02001865580677986
1228,0.02800343930721283
1229,0.42118725180625916
1230,0.5879755020141602
1231,0.02006671577692032
1232,0.13548824191093445
1233,0.02619209699332714
1234,0.566010057926178
1235,0.4789164662361145
1236,0.02007197216153145
1237,0.021659433841705322
1238,0.41328155994415283
1239,0.029626542702317238
1240,0.02781837433576584
1241,0.019980184733867645
1242,0.05259668454527855
1243,0.020079104229807854
1244,0.02789158746600151
1245,0.026127807796001434
1246,0.14695249497890472
1247,0.022824512794613838
1248,0.019956739619374275
1249,0.025225114077329636
